Survived,Pclass,Age,Fare_log,FamilySize,Fare_per_person_log,Pclass_Fare,Sex_male,Embarked_Q,Embarked_S,FamilySizeGroup_Large,FamilySizeGroup_Small,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,SoloTraveller_1,Pclass_Title_1_Miss,Pclass_Title_1_Mr,Pclass_Title_1_Mrs,Pclass_Title_1_Rare,Pclass_Title_2_Master,Pclass_Title_2_Miss,Pclass_Title_2_Mr,Pclass_Title_2_Mrs,Pclass_Title_2_Rare,Pclass_Title_3_Master,Pclass_Title_3_Miss,Pclass_Title_3_Mr,Pclass_Title_3_Mrs,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_Unknown
0,3,25.0,2.1102132003465894,1,2.1102132003465894,6.330639601039769,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,28.0,3.295836866004329,2,2.6390573296152584,5.278114659230517,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,19.0,3.295836866004329,1,3.295836866004329,6.591673732008658,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.169053700369523,1,2.169053700369523,6.5071611011085695,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,32.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,28.0,3.3160025355989236,1,3.3160025355989236,3.3160025355989236,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,21.5,2.8390784635086144,2,2.2027647577118348,6.608294273135504,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2,42.0,3.295836866004329,2,2.6390573296152584,5.278114659230517,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,17.0,2.094945728215801,1,2.094945728215801,6.284837184647403,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,50.0,4.041295341132285,2,3.3655702040190043,3.3655702040190043,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,14.0,4.795790545596741,4,3.4339872044851463,3.4339872044851463,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,21.0,3.5660053559634015,5,2.063693184711697,6.19107955413509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,24.0,2.9831534913471307,6,1.4170660197866443,2.8341320395732885,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,64.0,5.575949103146316,6,3.802951910373784,3.802951910373784,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,31.0,2.4423470353692043,1,2.4423470353692043,4.8846940707384086,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,45.0,3.305053521109253,3,2.277267285009756,4.554534570019512,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,20.0,2.3513752571634776,1,2.3513752571634776,7.054125771490433,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,2.1719067693519296,2,1.5866809253114842,4.760042775934453,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,28.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,25.0,2.2096470973347766,1,2.2096470973347766,6.628941292004329,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,4.0,4.417131919904876,3,3.342370517909884,3.342370517909884,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,13.0,3.0204248861443626,2,2.3749057545736716,4.749811509147343,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,34.0,3.3160025355989236,1,3.3160025355989236,3.3160025355989236,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,5.0,3.0085645861193133,4,1.7603676964552861,5.281103089365859,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,52.0,3.449987545831587,1,3.449987545831587,3.449987545831587,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,36.0,3.3586377672433594,4,2.07159836421881,4.14319672843762,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,3.0429354648621407,2,2.396380489729938,7.189141469189814,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,30.0,3.3586377672433594,1,3.3586377672433594,3.3586377672433594,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,49.0,4.500966778400217,2,3.8188567258265635,3.8188567258265635,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,25.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,29.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,65.0,3.3160025355989236,1,3.3160025355989236,3.3160025355989236,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,35.0,3.967694202798607,2,3.293287322382011,3.293287322382011,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,50.0,2.4423470353692043,1,2.4423470353692043,4.8846940707384086,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.169053700369523,1,2.169053700369523,6.5071611011085695,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,48.0,3.3160025355989236,1,3.3160025355989236,3.3160025355989236,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,34.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,47.0,3.676300671907076,1,3.676300671907076,3.676300671907076,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,48.0,2.6390573296152584,1,2.6390573296152584,5.278114659230517,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,38.0,2.0856720914304723,1,2.0856720914304723,6.257016274291416,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,30.0,0.0,1,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,56.0,3.3160025355989236,1,3.3160025355989236,3.3160025355989236,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.1661924680884908,1,2.1661924680884908,6.498577404265472,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,0.75,3.0085645861193133,4,1.7603676964552861,5.281103089365859,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,2.1102132003465894,1,2.1102132003465894,6.330639601039769,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,38.0,2.2682524139135403,1,2.2682524139135403,6.804757241740621,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,33.0,3.3586377672433594,4,2.07159836421881,4.14319672843762,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,23.0,2.694066212646058,1,2.694066212646058,5.388132425292116,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,22.0,2.3830123421066602,1,2.3830123421066602,7.149037026319981,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,40.0,3.970291913552122,1,3.970291913552122,3.970291913552122,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,34.0,3.091042453358316,2,2.4423470353692043,4.8846940707384086,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,29.0,2.0851502161468174,2,1.5091533810317492,4.527460143095247,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,22.0,2.142510233146819,1,2.142510233146819,6.427530699440457,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,2.0,2.586823743668066,2,1.9662378485609837,5.898713545682951,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,9.0,3.8691155044168695,8,1.926071806835649,5.778215420506947,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2,30.0,0.0,1,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,50.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,63.0,2.3596740599781727,1,2.3596740599781727,7.079022179934518,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,25.0,4.5226490762785785,2,3.8403035630800124,3.8403035630800124,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,21.5,3.275887339030031,5,1.8071963714491994,5.421589114347598,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,35.0,4.51085950651685,2,3.828641396489095,3.828641396489095,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,58.0,3.4242626545931514,1,3.4242626545931514,3.4242626545931514,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,30.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,9.0,2.8273136219290276,3,1.840549633397487,5.521648900192461,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,25.0,3.0429354648621407,2,2.396380489729938,7.189141469189814,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,21.0,2.1102132003465894,1,2.1102132003465894,6.330639601039769,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,55.0,3.449987545831587,1,3.449987545831587,3.449987545831587,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,71.0,3.922056501139853,1,3.922056501139853,3.922056501139853,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,21.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,2.738146075922933,1,2.738146075922933,8.214438227768799,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,54.0,4.37281811610993,2,3.6922076594889166,3.6922076594889166,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,25.0,2.7788192719904172,1,2.7788192719904172,8.33645781597125,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,25.0,5.027492411162679,4,3.6606728622237554,3.6606728622237554,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,24.0,2.174274334826008,1,2.174274334826008,6.522823004478024,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,17.0,2.2682524139135403,1,2.2682524139135403,6.804757241740621,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,21.0,2.169053700369523,1,2.169053700369523,6.5071611011085695,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,21.5,2.155151800914312,1,2.155151800914312,6.465455402742935,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,37.0,2.3596740599781727,1,2.3596740599781727,7.079022179934518,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,16.0,4.471638793363569,1,4.471638793363569,4.471638793363569,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,18.0,4.699570861409576,2,4.015481713796376,4.015481713796376,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,33.0,3.295836866004329,3,2.268683541318364,4.537367082636728,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,40.0,3.3160025355989236,1,3.3160025355989236,3.3160025355989236,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,28.0,3.1580636854714434,1,3.1580636854714434,9.47419105641433,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,26.0,4.05171190165724,1,4.05171190165724,12.15513570497172,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,29.0,2.169053700369523,1,2.169053700369523,6.5071611011085695,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,36.0,3.3064287218760624,1,3.3064287218760624,3.3064287218760624,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,54.0,4.100989104940769,2,3.4242626545931514,3.4242626545931514,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,24.0,2.139571923732859,1,2.139571923732859,6.418715771198578,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,47.0,3.5559421706858756,1,3.5559421706858756,3.5559421706858756,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,34.0,2.4423470353692043,1,2.4423470353692043,4.8846940707384086,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,3,25.0,3.224857896545748,1,3.224857896545748,9.674573689637244,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,36.0,3.295836866004329,2,2.6390573296152584,5.278114659230517,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,32.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,30.0,4.548599834499697,1,4.548599834499697,4.548599834499697,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,22.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,2.1071782966514356,1,2.1071782966514356,6.321534889954307,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,44.0,4.077184839375167,2,3.400850654892709,3.400850654892709,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,25.0,2.1076888046179385,1,2.1076888046179385,6.323066413853816,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,40.5,2.169053700369523,1,2.169053700369523,6.5071611011085695,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,50.0,2.4423470353692043,1,2.4423470353692043,4.8846940707384086,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,40.0,5.406181146423973,1,5.406181146423973,5.406181146423973,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,39.0,2.188856327665703,1,2.188856327665703,6.566568982997109,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,23.0,2.5257286443082556,4,1.3545456628053103,2.7090913256106206,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,2.0,3.295836866004329,3,2.268683541318364,4.537367082636728,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.1076888046179385,1,2.1076888046179385,6.323066413853816,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,17.0,2.1076888046179385,3,1.2266340868690149,3.6799022606070446,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,21.5,3.1509523813392697,3,2.134493803953674,6.403481411861021,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,30.0,2.2682524139135403,1,2.2682524139135403,6.804757241740621,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,7.0,3.305053521109253,3,2.277267285009756,4.554534570019512,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,45.0,3.3160025355989236,1,3.3160025355989236,3.3160025355989236,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,30.0,4.676792929661059,1,4.676792929661059,4.676792929661059,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.740840023925201,1,2.740840023925201,8.222520071775602,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,22.0,3.9219733362813143,3,2.8622008809294686,2.8622008809294686,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,36.0,4.276666119016055,3,3.20545280453606,3.20545280453606,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,9.0,3.4742929367327062,7,1.698886792488434,5.0966603774653025,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,11.0,3.4742929367327062,7,1.698886792488434,5.0966603774653025,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,32.0,3.295836866004329,2,2.6390573296152584,5.278114659230517,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,50.0,4.676792929661059,2,3.9929115091614844,3.9929115091614844,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,64.0,3.295836866004329,1,3.295836866004329,3.295836866004329,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,19.0,3.295836866004329,2,2.6390573296152584,5.278114659230517,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,30.0,2.6988412620169004,1,2.6988412620169004,5.397682524033801,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,33.0,3.0692150503137943,3,2.0594513968033334,6.17835419041,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,8.0,3.6309854756950335,3,2.583997552432231,5.167995104864462,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,17.0,4.717456363787216,3,3.6365619511933205,3.6365619511933205,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,27.0,3.295836866004329,1,3.295836866004329,6.591673732008658,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.17806441028492,1,2.17806441028492,6.5341932308547594,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,22.0,2.1071782966514356,1,2.1071782966514356,6.321534889954307,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,22.0,2.1719067693519296,1,2.1719067693519296,6.515720308055789,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,62.0,3.3160025355989236,1,3.3160025355989236,3.3160025355989236,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,48.0,3.703768066607687,2,3.0349529867072724,3.0349529867072724,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,40.0,5.4316456135398825,1,5.4316456135398825,5.4316456135398825,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,39.0,4.390118804571218,3,3.3160025355989236,3.3160025355989236,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,36.0,2.91235066461494,2,2.272125885509337,6.816377656528011,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,25.0,2.169053700369523,1,2.169053700369523,6.5071611011085695,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,40.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,28.0,2.6741486494265287,1,2.6741486494265287,5.3482972988530575,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,25.0,2.2027647577118348,1,2.2027647577118348,6.608294273135504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,21.5,2.2027647577118348,1,2.2027647577118348,6.608294273135504,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,24.0,3.224857896545748,3,2.2027647577118348,6.608294273135504,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,19.0,2.1855792552411137,1,2.1855792552411137,6.556737765723341,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,29.0,3.0944457464900235,5,1.6515390884527357,4.954617265358207,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
